application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
1457,Female,True,3.47,Humanities,,650.0,2.0,Consulting,
1458,Male,False,3.31,Humanities,Asian,710.0,1.0,Investment Banking,
1459,Male,False,3.4,Humanities,Asian,610.0,3.0,Investment Banking,
1460,Male,True,3.29,STEM,,700.0,-0.0,,
1461,Male,False,3.15,Humanities,White,640.0,1.0,Financial Services,
1462,Male,False,3.37,Business,White,650.0,3.0,Nonprofit/Gov,
1463,Female,True,3.05,Humanities,,670.0,4.0,Consulting,
1464,Male,True,3.39,STEM,,670.0,0.0,,Admit
1465,Female,False,3.19,Business,Asian,590.0,3.0,Financial Services,
1466,Female,False,3.27,Humanities,White,650.0,2.0,Financial Services,
1467,Female,False,3.24,STEM,White,660.0,1.0,Technology,Admit
1468,Male,False,3.26,STEM,Black,620.0,3.0,PE/VC,
1469,Female,True,3.08,STEM,,610.0,1.0,Consulting,
1470,Male,True,3.15,Humanities,,660.0,1.0,Consulting,
1471,Male,False,3.04,Business,White,620.0,5.0,Consulting,
1472,Male,False,3.35,Humanities,White,720.0,0.0,,
1473,Male,False,3.25,Humanities,Hispanic,690.0,3.0,Nonprofit/Gov,
1474,Male,True,3.09,Humanities,,620.0,3.0,Consulting,
1475,Female,False,3.25,STEM,White,660.0,2.0,Consulting,
1476,Male,False,3.33,Humanities,Asian,680.0,3.0,Consulting,
1477,Male,False,3.32,Humanities,Asian,610.0,3.0,Financial Services,
1478,Female,True,3.11,Business,,620.0,2.0,PE/VC,
1479,Male,False,3.52,STEM,Hispanic,730.0,2.0,Nonprofit/Gov,
1480,Female,True,3.14,STEM,,640.0,3.0,CPG,
1481,Female,False,3.07,STEM,White,650.0,1.0,Financial Services,
1482,Female,False,3.54,Business,Asian,720.0,2.0,Technology,
1483,Male,True,3.06,STEM,,570.0,3.0,PE/VC,
1484,Female,True,3.45,Business,,670.0,3.0,Other,
1485,Male,False,3.08,Humanities,Black,680.0,2.0,Financial Services,
1486,Female,False,3.12,Humanities,Asian,620.0,4.0,Health Care,
1487,Female,False,3.33,Business,White,580.0,3.0,Investment Management,
1488,Female,True,3.18,Business,,610.0,2.0,Technology,
1489,Female,False,3.43,Business,White,670.0,4.0,PE/VC,Admit
1490,Male,False,3.17,Humanities,White,620.0,1.0,PE/VC,
1491,Male,False,3.44,Business,White,670.0,2.0,Nonprofit/Gov,
1492,Male,False,3.5,STEM,Black,600.0,2.0,Financial Services,
1493,Male,False,3.13,Business,Other,630.0,4.0,Technology,
1494,Male,True,3.16,Humanities,,670.0,1.0,Energy,
1495,Male,True,3.23,Business,,680.0,3.0,Nonprofit/Gov,
1496,Male,False,3.25,Humanities,White,610.0,-1.0,,
1497,Female,True,3.23,Business,,730.0,2.0,Other,Admit
1498,Female,False,3.25,Business,Asian,600.0,2.0,Consulting,
1499,Male,False,3.42,Humanities,Hispanic,730.0,3.0,Consulting,
1500,Male,True,3.11,Business,,690.0,4.0,Financial Services,
1501,Male,True,3.3,Business,,610.0,2.0,Other,
1502,Female,True,3.39,Humanities,,620.0,2.0,Technology,
1503,Female,False,3.09,Humanities,White,570.0,3.0,Real Estate,
1504,Male,False,3.24,Humanities,White,690.0,2.0,PE/VC,
1505,Female,False,3.35,Business,Black,630.0,3.0,Consulting,
1506,Male,True,3.5,Humanities,,670.0,3.0,Health Care,
1507,Male,True,3.24,STEM,,660.0,0.0,,Admit
1508,Female,True,3.36,Humanities,,580.0,1.0,Consulting,
1509,Female,False,3.26,Humanities,Asian,660.0,2.0,Technology,
1510,Male,False,3.31,Humanities,White,650.0,3.0,Investment Banking,
1511,Female,False,3.58,Humanities,White,690.0,2.0,Investment Banking,
1512,Female,True,3.04,Humanities,,570.0,2.0,Consulting,
1513,Male,False,3.43,Business,Asian,730.0,3.0,Nonprofit/Gov,
1514,Female,False,3.46,STEM,White,730.0,3.0,Consulting,
1515,Female,False,3.29,Humanities,White,700.0,1.0,Investment Banking,Admit
1516,Male,False,3.35,STEM,Hispanic,620.0,3.0,Health Care,
1517,Male,False,3.07,Humanities,Asian,590.0,-0.0,,
1518,Female,False,3.6,Humanities,Black,700.0,2.0,PE/VC,
1519,Female,True,2.96,STEM,,600.0,3.0,Consulting,
1520,Male,False,3.4,Humanities,Other,610.0,3.0,Consulting,
1521,Male,False,2.97,STEM,White,600.0,1.0,Technology,
1522,Female,False,3.01,Humanities,White,600.0,2.0,Investment Banking,
1523,Male,False,3.23,Humanities,Asian,590.0,1.0,Financial Services,
1524,Male,False,3.34,Humanities,Asian,700.0,2.0,Nonprofit/Gov,Admit
1525,Male,False,3.39,Humanities,White,660.0,3.0,Consulting,
1526,Male,False,3.15,Humanities,Black,680.0,2.0,Technology,
1527,Male,False,3.37,Business,Hispanic,740.0,2.0,Media/Entertainment,
1528,Male,False,3.31,STEM,White,720.0,3.0,Health Care,
1529,Male,True,3.1,STEM,,610.0,1.0,Other,
1530,Female,False,3.37,STEM,Asian,740.0,2.0,Other,
1531,Male,False,3.12,Humanities,White,580.0,2.0,Investment Banking,
1532,Female,False,3.07,Business,White,600.0,1.0,PE/VC,
1533,Female,False,3.17,STEM,Asian,630.0,3.0,Nonprofit/Gov,
1534,Female,True,3.53,STEM,,750.0,3.0,Other,
1535,Male,False,2.97,Business,White,590.0,2.0,Consulting,
1536,Female,False,3.25,Humanities,Black,710.0,1.0,Health Care,
1537,Male,False,3.45,Humanities,Black,730.0,1.0,Consulting,
1538,Male,True,3.1,Business,,610.0,4.0,Consulting,
1539,Male,True,3.34,Humanities,,690.0,2.0,Technology,
1540,Male,True,3.13,Humanities,,600.0,0.0,,
1541,Male,True,3.49,Humanities,,700.0,2.0,Nonprofit/Gov,
1542,Female,False,3.27,Business,Asian,600.0,2.0,Consulting,
1543,Male,False,3.37,STEM,Asian,650.0,3.0,Investment Management,
1544,Male,True,3.12,Business,,660.0,1.0,Nonprofit/Gov,
1545,Male,True,3.16,Business,,590.0,2.0,PE/VC,
1546,Male,False,3.24,Business,Black,630.0,3.0,CPG,
1547,Female,False,3.08,Humanities,White,600.0,3.0,Technology,
1548,Female,False,3.31,STEM,Black,700.0,4.0,PE/VC,
1549,Male,False,3.11,Humanities,Hispanic,670.0,3.0,PE/VC,
1550,Male,True,3.3,STEM,,620.0,1.0,PE/VC,
1551,Female,False,3.22,Humanities,Other,700.0,1.0,Consulting,
1552,Female,False,3.22,STEM,Hispanic,650.0,3.0,Investment Banking,
1553,Male,False,3.15,Humanities,White,610.0,0.0,,
1554,Male,False,3.25,Humanities,Other,570.0,3.0,Health Care,
1555,Male,True,3.37,STEM,,780.0,1.0,Health Care,
1556,Male,False,3.15,Business,Black,640.0,2.0,Health Care,
1557,Male,True,3.37,STEM,,710.0,3.0,Nonprofit/Gov,
1558,Male,True,3.28,STEM,,610.0,0.0,,
1559,Female,False,3.32,Business,White,700.0,2.0,Nonprofit/Gov,Admit
1560,Male,False,3.33,Humanities,Hispanic,640.0,1.0,Nonprofit/Gov,
1561,Female,False,3.06,Humanities,Asian,600.0,1.0,Technology,
1562,Male,True,3.42,STEM,,710.0,2.0,Investment Management,Admit
1563,Female,False,3.37,Humanities,Other,730.0,-1.0,,Admit
1564,Female,False,3.38,Business,Black,680.0,3.0,Nonprofit/Gov,Admit
1565,Male,False,3.32,Humanities,White,680.0,2.0,Consulting,
1566,Male,True,3.2,Business,,670.0,4.0,Nonprofit/Gov,
1567,Male,False,3.23,Business,Other,730.0,2.0,Investment Banking,
1568,Female,False,3.26,Humanities,Hispanic,670.0,1.0,Technology,
1569,Male,False,3.41,Business,Asian,640.0,1.0,Other,
1570,Female,False,3.08,STEM,White,590.0,-1.0,,
1571,Male,True,3.25,Humanities,,630.0,2.0,Consulting,
1572,Male,False,3.18,Humanities,Black,610.0,3.0,Other,
1573,Male,True,2.96,Business,,650.0,1.0,Investment Management,
1574,Male,False,3.36,Humanities,Black,610.0,2.0,Health Care,
1575,Male,False,3.16,STEM,Black,590.0,3.0,Consulting,
1576,Female,False,3.22,Humanities,White,630.0,2.0,Nonprofit/Gov,
1577,Female,True,3.59,Business,,700.0,1.0,Technology,
1578,Male,False,3.14,Business,Black,610.0,3.0,Nonprofit/Gov,
1579,Male,False,3.23,Business,White,640.0,3.0,Consulting,
1580,Male,True,3.18,STEM,,670.0,2.0,Real Estate,
1581,Female,False,3.52,STEM,White,700.0,0.0,,
1582,Female,False,3.34,Humanities,White,690.0,2.0,CPG,
1583,Female,False,3.19,Business,White,630.0,2.0,PE/VC,
1584,Female,False,3.13,Humanities,White,620.0,1.0,Other,
1585,Male,False,2.97,Business,White,570.0,3.0,Consulting,
1586,Female,False,3.18,Humanities,Asian,670.0,0.0,,
1587,Male,False,3.25,Humanities,Asian,630.0,1.0,Investment Banking,
1588,Female,True,3.25,Business,,580.0,2.0,Health Care,
1589,Female,False,3.39,Business,Asian,750.0,1.0,Health Care,
1590,Male,False,3.27,Humanities,Black,710.0,0.0,,
1591,Female,False,3.07,Humanities,White,590.0,3.0,Investment Banking,
1592,Male,True,3.22,Business,,630.0,3.0,Nonprofit/Gov,
1593,Female,False,3.22,Business,Asian,690.0,1.0,Health Care,
1594,Male,True,3.32,Humanities,,580.0,2.0,Consulting,
1595,Male,False,3.32,Humanities,White,650.0,2.0,Health Care,
1596,Male,False,3.5,Business,Black,750.0,1.0,Technology,Admit
1597,Male,True,3.6,Humanities,,670.0,2.0,Financial Services,
1598,Male,True,3.13,STEM,,600.0,3.0,Consulting,
1599,Male,True,3.5,STEM,,670.0,2.0,Other,
1600,Female,True,3.07,Humanities,,600.0,2.0,Nonprofit/Gov,
1601,Female,False,3.08,STEM,White,650.0,4.0,Nonprofit/Gov,
1602,Male,False,3.04,Humanities,Asian,570.0,2.0,Consulting,
1603,Female,False,3.34,Humanities,White,740.0,2.0,Other,
1604,Male,False,3.27,STEM,White,700.0,2.0,Health Care,
1605,Male,False,3.44,Humanities,Asian,590.0,2.0,Nonprofit/Gov,
1606,Female,False,3.29,Humanities,White,710.0,3.0,Investment Banking,Admit
1607,Female,False,3.33,Business,Black,660.0,3.0,PE/VC,Admit
1608,Female,True,3.23,Humanities,,660.0,4.0,Investment Banking,
1609,Male,False,3.11,Business,Asian,690.0,1.0,Investment Banking,
1610,Female,False,3.13,Business,Black,660.0,2.0,PE/VC,
1611,Male,True,3.44,Humanities,,690.0,2.0,Consulting,Admit
1612,Female,False,3.33,Humanities,Black,720.0,2.0,Consulting,
1613,Female,True,3.25,Business,,710.0,1.0,Technology,
1614,Male,False,3.42,Humanities,White,680.0,2.0,Consulting,
1615,Male,False,3.32,Business,Black,760.0,3.0,Consulting,Admit
1616,Male,False,3.56,STEM,Asian,650.0,4.0,Nonprofit/Gov,
1617,Female,False,3.18,Business,Black,590.0,1.0,Consulting,
1618,Female,False,3.31,STEM,White,710.0,2.0,Technology,Admit
1619,Male,True,3.1,Humanities,,570.0,4.0,Consulting,
1620,Female,False,3.12,STEM,Asian,660.0,4.0,Health Care,
1621,Female,True,3.04,Humanities,,600.0,3.0,Health Care,
1622,Female,False,3.42,Humanities,Hispanic,650.0,2.0,Consulting,
1623,Female,True,3.2,STEM,,670.0,1.0,Consulting,
1624,Male,False,3.32,Business,White,660.0,1.0,Consulting,
1625,Male,False,3.49,Business,Black,660.0,-0.0,,Admit
1626,Male,False,3.26,Humanities,Hispanic,590.0,1.0,Investment Banking,
1627,Male,False,3.22,Business,Black,700.0,2.0,Nonprofit/Gov,
1628,Female,False,3.28,Humanities,Black,670.0,2.0,Energy,
1629,Female,False,3.19,Humanities,Asian,580.0,3.0,Investment Management,
1630,Female,True,3.29,Humanities,,650.0,3.0,Nonprofit/Gov,
1631,Female,True,3.26,Humanities,,590.0,2.0,Technology,
1632,Male,True,3.24,Humanities,,650.0,1.0,Consulting,
1633,Male,False,3.29,Humanities,Hispanic,720.0,1.0,Technology,
1634,Female,False,3.19,Humanities,Hispanic,610.0,3.0,Technology,
1635,Male,False,3.29,Humanities,White,670.0,2.0,CPG,Admit
1636,Female,False,3.03,Business,Hispanic,590.0,2.0,Consulting,
1637,Male,False,3.16,Business,Asian,660.0,3.0,Investment Banking,
1638,Male,False,3.41,STEM,White,770.0,2.0,Consulting,
1639,Male,False,3.52,Humanities,Black,730.0,1.0,Consulting,
1640,Male,False,3.37,STEM,Other,720.0,2.0,PE/VC,Admit
1641,Male,False,3.1,Humanities,Asian,660.0,2.0,Technology,
1642,Male,False,3.29,Humanities,Hispanic,720.0,2.0,Consulting,
1643,Male,False,3.59,Humanities,Black,710.0,0.0,,Admit
1644,Male,False,3.2,STEM,White,620.0,3.0,Real Estate,
1645,Male,False,3.48,Humanities,Hispanic,680.0,2.0,Other,
1646,Female,False,3.42,Humanities,Black,740.0,4.0,Technology,
1647,Male,False,3.37,Business,White,640.0,2.0,Nonprofit/Gov,
1648,Male,False,2.93,Business,Hispanic,600.0,2.0,PE/VC,
1649,Male,True,3.34,STEM,,670.0,1.0,Consulting,
1650,Female,True,3.13,Humanities,,630.0,4.0,Consulting,
1651,Male,True,3.27,Humanities,,610.0,3.0,Consulting,
1652,Male,False,3.3,Humanities,Hispanic,630.0,2.0,PE/VC,
1653,Male,True,3.38,STEM,,770.0,4.0,Technology,
1654,Male,False,3.56,Business,Asian,740.0,3.0,Nonprofit/Gov,
1655,Male,True,3.3,Humanities,,570.0,1.0,Nonprofit/Gov,
1656,Male,False,3.13,STEM,Asian,630.0,3.0,Consulting,
1657,Male,True,3.55,STEM,,730.0,2.0,Consulting,
1658,Male,False,3.32,STEM,White,720.0,3.0,Investment Banking,
1659,Male,True,3.04,Business,,610.0,1.0,Other,
1660,Male,False,3.06,Business,Hispanic,630.0,2.0,PE/VC,
1661,Male,True,3.04,Business,,640.0,3.0,Investment Banking,
1662,Male,False,3.27,Business,White,580.0,3.0,Consulting,
1663,Male,False,3.29,Humanities,Hispanic,650.0,1.0,Health Care,
1664,Male,False,3.0,STEM,Hispanic,630.0,1.0,PE/VC,
1665,Male,False,3.16,Business,White,590.0,3.0,Technology,
1666,Male,False,3.07,STEM,Black,670.0,2.0,PE/VC,
1667,Female,True,3.33,Humanities,,570.0,2.0,Technology,
1668,Male,True,3.4,Business,,670.0,3.0,Nonprofit/Gov,Admit
1669,Male,False,3.14,STEM,White,610.0,2.0,Technology,
1670,Female,True,3.3,Humanities,,630.0,1.0,Nonprofit/Gov,
1671,Female,True,3.31,Business,,680.0,2.0,PE/VC,
1672,Male,False,3.26,Humanities,White,660.0,3.0,Consulting,Admit
1673,Male,True,3.18,STEM,,610.0,2.0,PE/VC,
1674,Male,True,3.05,Business,,610.0,0.0,,
1675,Male,False,3.35,Humanities,Black,620.0,1.0,CPG,
1676,Male,True,3.25,Humanities,,590.0,2.0,PE/VC,
1677,Male,False,3.45,Humanities,Asian,600.0,2.0,Technology,
1678,Male,False,2.97,STEM,White,610.0,4.0,Investment Banking,
1679,Male,True,3.35,STEM,,620.0,3.0,Technology,
1680,Female,False,3.14,Business,White,600.0,1.0,Nonprofit/Gov,
1681,Male,False,2.93,Business,Asian,590.0,4.0,Consulting,
1682,Male,False,3.4,Humanities,White,780.0,1.0,Investment Banking,
1683,Male,False,3.27,Business,White,660.0,1.0,Financial Services,Admit
1684,Male,False,3.18,STEM,Asian,680.0,1.0,Investment Banking,
1685,Female,False,3.28,Business,Black,680.0,4.0,Health Care,
1686,Male,True,3.33,Business,,740.0,2.0,PE/VC,Admit
1687,Male,True,3.27,Business,,610.0,3.0,PE/VC,
1688,Male,False,3.32,Business,Other,660.0,3.0,PE/VC,Admit
1689,Female,False,3.29,STEM,White,690.0,1.0,Consulting,
1690,Male,False,3.25,Humanities,Other,660.0,1.0,Consulting,Admit
1691,Male,True,3.33,Humanities,,670.0,3.0,Technology,
1692,Female,False,3.07,STEM,White,590.0,3.0,Investment Management,
1693,Female,False,3.0,Business,Hispanic,570.0,1.0,Consulting,
1694,Female,True,3.14,Humanities,,570.0,3.0,Health Care,
1695,Male,False,3.05,Humanities,Asian,570.0,1.0,PE/VC,
1696,Male,True,3.13,Humanities,,580.0,1.0,Other,
1697,Female,False,3.11,STEM,Asian,660.0,2.0,Technology,
1698,Male,True,3.35,Business,,680.0,0.0,,
1699,Female,False,3.11,STEM,Black,610.0,1.0,Consulting,
1700,Female,True,3.4,Business,,750.0,3.0,Nonprofit/Gov,
1701,Female,True,3.27,STEM,,690.0,1.0,Financial Services,
1702,Female,False,3.32,STEM,Black,680.0,3.0,Health Care,Admit
1703,Male,True,3.3,Business,,700.0,-0.0,,
1704,Male,False,3.24,STEM,White,660.0,0.0,,
1705,Male,True,3.46,Humanities,,650.0,2.0,Health Care,
1706,Female,True,3.38,STEM,,720.0,6.0,Consulting,
1707,Male,False,3.37,STEM,Asian,700.0,3.0,Media/Entertainment,Admit
1708,Female,False,3.12,Business,Asian,640.0,3.0,Other,
1709,Male,True,3.27,Business,,630.0,3.0,Consulting,
1710,Male,False,3.18,Business,White,660.0,1.0,Investment Banking,
1711,Female,True,3.17,Business,,640.0,1.0,Financial Services,
1712,Male,False,3.29,STEM,Asian,690.0,1.0,Technology,Admit
1713,Male,False,3.29,STEM,Asian,580.0,4.0,Consulting,
1714,Male,False,3.37,Humanities,White,670.0,2.0,Health Care,
1715,Female,False,3.29,STEM,Black,610.0,2.0,Technology,
1716,Female,False,3.45,STEM,White,670.0,1.0,Other,Admit
1717,Male,False,3.19,Humanities,Black,600.0,2.0,Media/Entertainment,
1718,Male,False,3.37,STEM,Hispanic,660.0,1.0,Nonprofit/Gov,
1719,Male,False,3.1,Business,White,680.0,2.0,Consulting,
1720,Male,True,3.27,Humanities,,710.0,3.0,Other,
1721,Male,False,3.3,Humanities,Asian,620.0,2.0,Technology,
1722,Female,True,3.36,Business,,770.0,1.0,Technology,Admit
1723,Male,False,3.33,Humanities,Black,680.0,3.0,Consulting,
1724,Male,False,3.29,Business,White,690.0,2.0,Technology,Admit
1725,Male,False,3.34,Humanities,Black,710.0,2.0,Technology,Admit
1726,Male,False,3.37,Humanities,Black,650.0,2.0,PE/VC,
1727,Male,False,3.28,Humanities,White,660.0,1.0,Financial Services,
1728,Female,False,3.33,STEM,Black,650.0,2.0,Health Care,
1729,Female,False,3.3,Humanities,Hispanic,660.0,1.0,Consulting,Admit
1730,Male,False,3.44,Humanities,Asian,670.0,1.0,Consulting,
1731,Male,False,3.29,Humanities,Asian,600.0,2.0,Technology,
1732,Female,False,3.43,Business,Black,650.0,3.0,Consulting,
1733,Male,True,3.17,Humanities,,610.0,4.0,Health Care,
1734,Male,False,3.39,Humanities,Hispanic,640.0,2.0,Consulting,
1735,Male,False,3.28,Humanities,White,640.0,3.0,Real Estate,
1736,Male,False,3.26,Business,White,680.0,1.0,Other,
1737,Male,False,3.25,Business,Asian,670.0,2.0,Consulting,
1738,Male,True,3.43,Business,,650.0,2.0,Consulting,
1739,Male,False,3.16,Business,Hispanic,630.0,1.0,Consulting,
1740,Male,False,3.24,Business,Black,670.0,3.0,PE/VC,
1741,Female,True,3.22,Humanities,,630.0,4.0,Other,
1742,Female,False,3.45,Business,White,700.0,2.0,Media/Entertainment,
1743,Male,True,3.12,STEM,,590.0,2.0,PE/VC,
1744,Female,False,3.4,Business,Asian,700.0,3.0,Nonprofit/Gov,Admit
1745,Male,False,3.22,STEM,Hispanic,640.0,2.0,Consulting,
1746,Male,False,3.33,STEM,White,710.0,4.0,Consulting,Admit
1747,Female,False,3.13,STEM,White,570.0,1.0,Consulting,
1748,Male,True,3.31,Humanities,,740.0,2.0,Consulting,
1749,Male,True,2.91,Humanities,,570.0,3.0,Consulting,
1750,Male,False,3.19,STEM,Asian,580.0,2.0,Investment Management,
1751,Female,False,3.11,STEM,Asian,590.0,2.0,Technology,
1752,Male,False,3.26,STEM,White,670.0,3.0,Technology,Admit
1753,Female,False,2.94,Humanities,White,570.0,3.0,Nonprofit/Gov,
1754,Male,False,3.31,Humanities,Asian,570.0,4.0,Consulting,
1755,Female,False,3.28,Business,White,690.0,4.0,Financial Services,
1756,Female,False,3.19,STEM,White,600.0,2.0,Investment Banking,
1757,Female,False,3.12,Humanities,Asian,580.0,-0.0,,
1758,Female,False,3.12,STEM,Asian,580.0,5.0,Financial Services,
1759,Male,False,3.37,Humanities,White,670.0,-0.0,,Admit
1760,Female,False,3.33,Business,Black,620.0,2.0,CPG,
1761,Male,False,3.39,Humanities,Other,760.0,3.0,Investment Banking,
1762,Female,True,3.45,Humanities,,680.0,0.0,,
1763,Male,False,3.01,STEM,Black,600.0,4.0,Technology,
1764,Male,False,3.13,Humanities,Hispanic,570.0,3.0,PE/VC,
1765,Male,False,3.27,Business,White,670.0,3.0,Consulting,
1766,Male,False,3.16,Humanities,Black,700.0,2.0,Financial Services,
1767,Male,True,3.03,Business,,590.0,4.0,Investment Management,
1768,Female,False,3.41,Business,Hispanic,710.0,1.0,PE/VC,Admit
1769,Male,True,3.41,STEM,,740.0,1.0,Consulting,
1770,Female,False,3.01,Humanities,Hispanic,620.0,4.0,PE/VC,
1771,Male,False,2.92,Business,Black,570.0,3.0,Health Care,
1772,Female,False,3.34,Business,Black,750.0,2.0,Technology,Admit
1773,Male,True,3.21,Business,,650.0,1.0,PE/VC,
1774,Male,False,3.17,Business,Hispanic,620.0,3.0,Technology,
1775,Female,True,3.52,Business,,740.0,3.0,Consulting,Admit
1776,Male,True,3.16,Business,,590.0,3.0,Consulting,
1777,Female,False,3.58,Humanities,Black,700.0,3.0,Investment Banking,Admit
1778,Male,True,3.13,Humanities,,640.0,2.0,Other,
1779,Male,True,2.98,Humanities,,610.0,2.0,Health Care,
1780,Male,False,3.09,Business,Black,620.0,3.0,PE/VC,
1781,Female,False,3.31,Business,Asian,650.0,3.0,Consulting,
1782,Female,False,3.31,Humanities,White,670.0,2.0,Consulting,
1783,Male,False,2.96,STEM,Asian,570.0,0.0,,
1784,Female,True,3.24,Business,,640.0,3.0,Financial Services,
1785,Male,False,3.4,Business,Hispanic,710.0,1.0,Financial Services,Admit
1786,Female,False,3.03,Humanities,White,600.0,1.0,Technology,
1787,Male,False,3.36,Business,Asian,700.0,4.0,Technology,
1788,Male,False,3.36,Humanities,Asian,690.0,0.0,,
1789,Female,False,3.21,STEM,Hispanic,670.0,3.0,Technology,
1790,Male,False,2.91,Business,Asian,570.0,3.0,PE/VC,
1791,Male,False,3.28,Business,Black,620.0,2.0,Consulting,
1792,Female,False,3.29,Humanities,Asian,720.0,1.0,Financial Services,Admit
1793,Male,True,2.86,Humanities,,570.0,2.0,Financial Services,
1794,Male,False,3.31,Humanities,Asian,680.0,1.0,Financial Services,Admit
1795,Male,False,3.34,Humanities,Asian,650.0,3.0,PE/VC,
1796,Male,False,3.4,STEM,Other,770.0,4.0,Investment Banking,
1797,Male,False,3.13,Humanities,White,620.0,2.0,Nonprofit/Gov,
1798,Male,False,3.21,Humanities,Hispanic,640.0,1.0,Consulting,
1799,Male,False,3.53,Business,White,680.0,3.0,Investment Banking,Admit
1800,Female,False,3.37,Business,Black,670.0,1.0,Consulting,
1801,Female,True,3.36,Business,,600.0,3.0,Health Care,
1802,Male,True,3.34,Humanities,,630.0,3.0,Other,
1803,Male,False,3.42,Humanities,Black,740.0,2.0,Investment Banking,Admit
1804,Female,False,3.31,Humanities,Black,610.0,2.0,Consulting,
1805,Female,False,3.27,Humanities,Black,610.0,3.0,Technology,
1806,Female,False,2.98,STEM,Black,600.0,1.0,PE/VC,
1807,Female,False,3.13,Business,White,670.0,2.0,PE/VC,
1808,Male,False,3.22,Business,White,630.0,4.0,Investment Banking,
1809,Male,False,3.02,Humanities,Asian,620.0,3.0,Consulting,
1810,Male,False,3.27,Business,Hispanic,660.0,1.0,Nonprofit/Gov,
1811,Male,False,3.39,Business,White,680.0,3.0,PE/VC,
1812,Female,False,3.04,STEM,Black,580.0,3.0,Financial Services,
1813,Female,True,3.08,Humanities,,570.0,3.0,PE/VC,
1814,Male,False,3.38,STEM,Asian,710.0,2.0,Financial Services,
1815,Female,True,3.14,Humanities,,610.0,4.0,CPG,
1816,Female,False,3.21,Humanities,Black,650.0,2.0,Financial Services,
1817,Female,False,2.99,Humanities,Asian,640.0,1.0,Consulting,
1818,Female,False,3.05,Humanities,Black,570.0,1.0,Consulting,
1819,Male,False,3.44,Business,Black,730.0,0.0,,
1820,Male,False,3.28,STEM,Black,630.0,1.0,Investment Banking,
